date,ticker,type,price,shares,amount,commission,reason
2019-03-26,7203,BUY,1130.4011224365233,800,904773.0583981932,452.1604489746093,Entry 3 days before record date
2019-03-26,6758,BUY,922.9574357910155,1000,923418.914508911,461.47871789550777,Entry 3 days before record date
2019-03-26,9432,BUY,78.04185396575927,12800,999435.1986270995,499.46786538085934,Entry 3 days before record date
2019-03-26,8306,BUY,430.4300916442871,2300,990484.2053872512,494.99460539093013,Entry 3 days before record date
2019-03-26,4063,BUY,1645.9105015869138,600,988040.0741026243,493.77315047607414,Entry 3 days before record date
2019-03-26,9984,BUY,5075.595916015624,100,507813.37139736325,253.77979580078124,Entry 3 days before record date
2019-03-26,6098,BUY,3003.275421630859,300,901433.1178025024,450.4913132446288,Entry 3 days before record date
2019-03-26,7974,BUY,2641.999711914062,300,792996.2135310058,396.29995678710935,Entry 3 days before record date
2019-03-27,6758,SELL,928.9094551391602,2000,1856890.0008231811,928.9094551391602,Window filled (reached pre-ex price 923)
2019-03-27,9432,SELL,78.0002526626587,25600,1995808.0649299806,998.4032340820313,Window filled (reached pre-ex price 78)
2019-03-27,8306,SELL,432.3086526489258,4600,1987625.4922839662,994.3099010925293,Window filled (reached pre-ex price 430)
2019-03-27,4063,SELL,1662.8437924804687,1200,1994414.844701074,997.7062754882812,Window filled (reached pre-ex price 1646)
2019-03-27,6098,SELL,3025.8851484375,600,1814623.3235179689,907.76554453125,Window filled (reached pre-ex price 3003)
2019-03-27,7974,SELL,2646.8234274902343,600,1587300.0094658935,794.0470282470703,Window filled (reached pre-ex price 2642)
2019-03-29,9984,SELL,5138.139919921875,200,1027114.1699923829,513.8139919921875,Window filled (reached pre-ex price 5071)
2019-04-01,7203,SELL,1130.8697072753905,1600,1808486.8358748045,904.6957658203124,Window filled (reached pre-ex price 1129)
2019-09-26,7203,BUY,1268.2216666259765,700,888199.0442215026,443.8775833190918,Entry 3 days before record date
2019-09-26,9432,BUY,88.15504543304442,11300,996650.0894000987,498.07600669670103,Entry 3 days before record date
2019-09-26,8306,BUY,444.620873474121,2200,978655.0046038878,489.0829608215331,Entry 3 days before record date
2019-09-26,9433,BUY,1209.41438293457,800,968015.2721008299,483.76575317382805,Entry 3 days before record date
2019-09-26,4063,BUY,2119.4747792968747,400,848213.8066746093,423.894955859375,Entry 3 days before record date
2019-09-26,9984,BUY,4255.777404785155,200,851581.0586975096,425.5777404785155,Entry 3 days before record date
2019-09-26,6098,BUY,3179.6532834472655,300,954372.9330266968,476.94799251708986,Entry 3 days before record date
2019-09-26,7974,BUY,3429.8751791992186,200,686318.0233577637,342.98751791992186,Entry 3 days before record date
2019-09-27,7203,SELL,1273.1166002197265,1400,1781472.0586874632,891.1816201538085,Window filled (reached pre-ex price 1268)
2019-09-27,9432,BUY,87.15555756378173,11400,994070.1429052252,496.78667811355587,Add position on ex-dividend drop (1.1%)
2019-09-27,8306,BUY,444.22005191040034,2200,977772.7562599822,488.6420571014404,Add position on ex-dividend drop (0.1%)
2019-09-27,4063,SELL,2127.8846337890627,800,1701456.5531777346,851.1538535156251,Window filled (reached pre-ex price 2119)
2019-09-27,9984,BUY,4193.178735839843,200,839055.0650415526,419.31787358398435,Add position on ex-dividend drop (1.5%)
2019-09-27,6098,BUY,3164.032942382812,300,949684.487656201,474.6049413574218,Add position on ex-dividend drop (0.5%)
2019-09-27,7974,BUY,3429.026186523437,200,686148.1399233397,342.9026186523437,Add position on ex-dividend drop (0.0%)
2019-09-30,6098,SELL,3201.555249755859,900,2879959.024917883,1440.6998623901366,Window filled (reached pre-ex price 3176)
2019-10-01,7974,SELL,3467.940209472656,600,2079723.7436207517,1040.3820628417968,Window filled (reached pre-ex price 3426)
2019-10-02,9433,SELL,1238.9840189208985,1600,1981383.2430583008,991.1872151367188,Window filled (reached pre-ex price 1208)
2019-10-08,9432,SELL,90.0736697845459,34000,3060973.5202882234,1531.2523863372803,Window filled (reached pre-ex price 88)
2019-10-21,8306,SELL,444.292597869873,6600,2930864.9803681914,1466.165572970581,Window filled (reached pre-ex price 444)
2019-10-28,9984,SELL,3840.7123278808594,600,2303275.1830301513,1152.2136983642579,Max holding period reached (20 days)
2020-03-27,7203,BUY,1216.8071442871092,800,973932.4382874022,486.72285771484366,Entry 3 days before record date
2020-03-27,6758,BUY,1306.1234221191405,700,914743.53868114,457.14319774169917,Entry 3 days before record date
2020-03-27,9432,BUY,89.95412970733642,11100,998990.08517131,499.2454198757172,Entry 3 days before record date
2020-03-27,8306,BUY,360.76344869995114,2700,974548.342145613,487.03065574493405,Entry 3 days before record date
2020-03-27,9433,BUY,1416.5727503662108,700,992096.7257189756,495.80046262817376,Entry 3 days before record date
2020-03-27,4063,BUY,1964.7225253906247,500,982852.4433266601,491.1806313476562,Entry 3 days before record date
2020-03-27,9984,BUY,3743.427676269531,200,749059.8780215331,374.3427676269531,Entry 3 days before record date
2020-03-27,6098,BUY,2989.2843937988278,300,897233.7107987182,448.39265906982416,Entry 3 days before record date
2020-03-27,7974,BUY,3430.724660644531,200,686488.0045949707,343.0724660644531,Entry 3 days before record date
2020-03-30,7203,BUY,1197.0817501220702,800,958144.232797705,478.8327000488281,Add position on ex-dividend drop (1.6%)
2020-03-30,6758,BUY,1261.2333620605468,700,883304.785119104,441.43167672119137,Add position on ex-dividend drop (3.4%)
2020-03-30,9432,SELL,91.88972300720215,22200,2038931.874834508,1019.975925379944,Window filled (reached pre-ex price 90)
2020-03-30,8306,BUY,351.3629443054199,2700,949154.289599446,474.3399748123168,Add position on ex-dividend drop (2.6%)
2020-03-30,9433,BUY,1388.0425396728515,700,972115.5926598816,485.8148888854981,Add position on ex-dividend drop (2.0%)
2020-03-30,4063,BUY,1962.8941607666013,500,981937.8039234923,490.72354019165033,Add position on ex-dividend drop (0.1%)
2020-03-30,9984,BUY,3576.8374243164058,200,715725.1686057128,357.68374243164055,Add position on ex-dividend drop (4.5%)
2020-03-30,6098,BUY,2887.744478759765,300,866756.5052997435,433.1616718139648,Add position on ex-dividend drop (3.4%)
2020-03-30,7974,SELL,3540.652336669922,400,1415552.8042006348,708.1304673339845,Window filled (reached pre-ex price 3431)
2020-04-01,6098,SELL,2503.063522705078,900,2251630.791849353,1126.378585217285,Stop loss triggered (-15.2%)
2020-04-03,8306,SELL,318.3188442077637,8100,2577093.446763844,1289.1913190414427,Stop loss triggered (-10.9%)
2020-04-06,9433,SELL,1414.1738880615235,2100,2968280.282346735,1484.8825824645999,Window filled (reached pre-ex price 1415)
2020-04-06,9984,SELL,3881.9062001953125,600,2327979.148257129,1164.5718600585938,Window filled (reached pre-ex price 3740)
2020-04-07,6758,SELL,1308.7958510742187,2100,2747097.0516122314,1374.2356436279297,Window filled (reached pre-ex price 1305)
2020-04-07,4063,SELL,2037.4406224365234,1500,3054632.853187958,1528.0804668273927,Window filled (reached pre-ex price 1963)
2020-04-24,7203,SELL,1150.0450927734375,2400,2758728.168544922,1380.054111328125,Max holding period reached (20 days)
2020-09-28,7203,BUY,1264.3594097900389,700,885494.1126464538,442.52579342651364,Entry 3 days before record date
2020-09-28,6758,BUY,1603.2994516601561,600,962460.6608315917,480.98983549804683,Entry 3 days before record date
2020-09-28,9432,BUY,77.86416333007811,12800,997159.6212703125,498.33064531249994,Entry 3 days before record date
2020-09-28,8306,BUY,367.36024887084955,2700,992368.6082872695,495.9363359756469,Entry 3 days before record date
2020-09-28,9433,BUY,1201.7306815185545,800,961865.237487451,480.6922726074218,Entry 3 days before record date
2020-09-28,4063,BUY,2554.4134338378904,300,766707.1921664428,383.16201507568354,Entry 3 days before record date
2020-09-28,9984,BUY,6141.545566406249,100,614461.6339189452,307.0772783203125,Entry 3 days before record date
2020-09-28,6098,BUY,4162.630151367187,200,832942.2932885741,416.2630151367187,Entry 3 days before record date
2020-09-28,7974,BUY,5209.363338867187,100,521196.802053662,260.46816694335934,Entry 3 days before record date
2020-09-29,7203,BUY,1253.6085573730468,700,877964.7531562133,438.7629950805664,Add position on ex-dividend drop (0.9%)
2020-09-29,6758,SELL,1609.1225430908203,1200,1929981.57818313,965.4735258544922,Window filled (reached pre-ex price 1603)
2020-09-29,9432,BUY,77.3268070526123,12900,998014.568884188,498.75790548934935,Add position on ex-dividend drop (0.7%)
2020-09-29,8306,SELL,369.25104583740233,5400,1992958.6696982116,996.9778237609863,Window filled (reached pre-ex price 367)
2020-09-29,9433,BUY,1177.4312598876952,800,942415.9804141113,470.9725039550781,Add position on ex-dividend drop (2.0%)
2020-09-29,4063,SELL,2562.1847622070313,600,1536542.2018955566,768.6554286621094,Window filled (reached pre-ex price 2554)
2020-09-29,9984,SELL,6243.7319516601565,200,1248122.0171368653,624.3731951660156,Window filled (reached pre-ex price 6142)
2020-09-29,6098,SELL,4170.504032226562,400,1667367.5120841796,834.1008064453125,Window filled (reached pre-ex price 4163)
2020-09-29,7974,SELL,5341.883726074218,200,1067842.5568422363,534.1883726074218,Window filled (reached pre-ex price 5209)
2020-10-07,9432,SELL,79.42122406768799,38500,3056188.2680426845,1528.8585633029938,Window filled (reached pre-ex price 78)
2020-10-07,9433,SELL,1207.4871049804688,2400,2896520.067427148,1448.9845259765625,Window filled (reached pre-ex price 1201)
2020-10-26,7203,SELL,1229.4693731689454,2100,2580594.7408129578,1290.9428418273926,Max holding period reached (20 days)
2021-03-29,7203,BUY,1491.8876140136717,600,895580.1346924072,447.5662842041015,Entry 3 days before record date
2021-03-29,9432,BUY,103.83044944000243,9600,997270.7007813352,498.3861573120117,Entry 3 days before record date
2021-03-29,8306,BUY,524.7397306518554,1900,997503.9909826446,498.5027441192627,Entry 3 days before record date
2021-03-29,4063,BUY,3512.779289550781,200,702907.1358391113,351.27792895507815,Entry 3 days before record date
2021-03-29,9984,BUY,8825.009552734375,100,882942.2057510741,441.2504776367187,Entry 3 days before record date
2021-03-29,6098,BUY,5242.740432617187,100,524536.1802833496,262.13702163085935,Entry 3 days before record date
2021-03-29,7974,BUY,5680.305001464843,100,568314.5153965576,284.01525007324216,Entry 3 days before record date
2021-03-30,7203,SELL,1494.6265579833985,1200,1792655.0936452881,896.7759347900391,Window filled (reached pre-ex price 1492)
2021-03-30,9432,SELL,103.97484716033935,19200,1995318.9069457764,998.1585327392578,Window filled (reached pre-ex price 104)
2021-03-30,8306,SELL,531.9009162597656,3800,2020212.8700462158,1010.6117408935546,Window filled (reached pre-ex price 525)
2021-03-30,4063,SELL,3509.466268798828,400,1403084.6142657716,701.8932537597657,Window filled (reached pre-ex price 3513)
2021-03-30,9984,SELL,8918.222264648437,200,1782752.6307032227,891.8222264648438,Window filled (reached pre-ex price 8825)
2021-03-30,6098,SELL,5265.203646972656,200,1052514.209029834,526.5203646972657,Window filled (reached pre-ex price 5243)
2021-03-30,7974,SELL,5696.744818359375,200,1138779.289190039,569.6744818359375,Window filled (reached pre-ex price 5680)
2021-09-28,7203,BUY,1859.9342480468747,500,930432.1075854491,464.9835620117187,Entry 3 days before record date
2021-09-28,6758,BUY,2540.425094238281,300,762508.59203562,381.06376413574213,Entry 3 days before record date
2021-09-28,9432,BUY,113.10291149139402,8800,995803.2739348296,497.65281056213377,Entry 3 days before record date
2021-09-28,8306,BUY,596.3503322143554,1600,954637.6118087401,477.0802657714843,Entry 3 days before record date
2021-09-28,9433,BUY,1681.539723144531,500,841190.2465030516,420.38493078613277,Entry 3 days before record date
2021-09-28,4063,BUY,3721.652504882812,200,744702.6662270507,372.1652504882812,Entry 3 days before record date
2021-09-28,9984,BUY,6607.553100585937,100,661085.6877136229,330.3776550292968,Entry 3 days before record date
2021-09-28,6098,BUY,6969.30267236328,100,697278.7323699462,348.465133618164,Entry 3 days before record date
2021-09-28,7974,BUY,4799.157155761718,200,960311.3468679198,479.9157155761718,Entry 3 days before record date
2021-09-29,7203,SELL,1874.3011907958985,1000,1873364.0402005005,937.1505953979492,Window filled (reached pre-ex price 1860)
2021-09-29,6758,BUY,2451.7366408691405,300,735888.7527568724,367.76049613037105,Add position on ex-dividend drop (3.5%)
2021-09-29,9432,BUY,111.91914987182616,8900,996578.4740761825,498.0402169296264,Add position on ex-dividend drop (1.0%)
2021-09-29,8306,BUY,592.9940740356444,1600,949264.9137162596,474.39525922851556,Add position on ex-dividend drop (0.6%)
2021-09-29,9433,SELL,1680.4199487304688,1000,1679579.7387561034,840.2099743652344,Window filled (reached pre-ex price 1682)
2021-09-29,4063,BUY,3625.314075195312,200,725425.3464465819,362.53140751953123,Add position on ex-dividend drop (2.6%)
2021-09-29,9984,BUY,6532.288946777343,100,653555.5091250732,326.6144473388672,Add position on ex-dividend drop (1.1%)
2021-09-29,6098,BUY,6711.290523437499,100,671464.6168699218,335.56452617187495,Add position on ex-dividend drop (3.7%)
2021-09-29,7974,SELL,4827.6596953125,400,1930098.3461859375,965.5319390625,Window filled (reached pre-ex price 4799)
2021-10-05,9984,SELL,5879.312068359375,300,1762911.7236975587,881.8968102539063,Stop loss triggered (-10.6%)
2021-10-11,6098,SELL,7048.432305175781,300,2113472.426706958,1057.2648457763673,Window filled (reached pre-ex price 6962)
2021-10-15,6758,SELL,2535.3493198242186,900,2280673.4806478755,1140.9071939208982,Window filled (reached pre-ex price 2538)
2021-10-26,9432,SELL,116.95810487365722,26500,3097840.0842623403,1549.6948895759583,Window filled (reached pre-ex price 113)
2021-10-26,8306,SELL,564.3078079833984,4800,2707323.1395811527,1354.3387391601564,Max holding period reached (20 days)
2021-10-26,4063,SELL,3636.739746826172,600,2180952.8261716557,1091.0219240478518,Max holding period reached (20 days)
2022-03-29,7203,BUY,2048.3738421630856,400,819759.2116336669,409.67476843261716,Entry 3 days before record date
2022-03-29,6758,BUY,2552.2503842773435,300,766057.9528408446,382.83755764160156,Entry 3 days before record date
2022-03-29,9432,BUY,131.6126060028076,7600,1000755.9335241485,500.12790281066896,Entry 3 days before record date
2022-03-29,8306,BUY,702.8665931396483,1400,984505.2370107054,492.00661519775383,Entry 3 days before record date
2022-03-29,9433,BUY,1863.3399941406249,500,932135.8320688475,465.8349985351562,Entry 3 days before record date
2022-03-29,4063,BUY,3553.294373535156,200,711014.2041443847,355.3294373535156,Entry 3 days before record date
2022-03-29,9984,BUY,5379.876943847656,100,538256.688231958,268.9938471923828,Entry 3 days before record date
2022-03-29,6098,BUY,5460.199373535155,100,546292.9473221923,273.00996867675775,Entry 3 days before record date
2022-03-29,7974,BUY,6087.7770078124995,100,609082.0896316406,304.38885039062495,Entry 3 days before record date
2022-03-30,7203,BUY,2035.072590332031,400,814436.0506508788,407.0145180664062,Add position on ex-dividend drop (0.6%)
2022-03-30,6758,SELL,2551.095276855469,600,1529891.8375302248,765.3285830566407,Window filled (reached pre-ex price 2552)
2022-03-30,9432,BUY,130.4820973510742,7600,992159.771838098,495.83196993408194,Add position on ex-dividend drop (0.9%)
2022-03-30,8306,BUY,697.9187791748046,1400,977574.8339901489,488.54314542236324,Add position on ex-dividend drop (0.7%)
2022-03-30,9433,BUY,1815.0006875,500,907954.093921875,453.75017187500004,Add position on ex-dividend drop (2.6%)
2022-03-30,4063,SELL,3557.5453388671876,400,1422306.6264791016,711.5090677734374,Window filled (reached pre-ex price 3553)
2022-03-30,9984,SELL,5516.039474121094,200,1102656.2908768065,551.6039474121094,Window filled (reached pre-ex price 5380)
2022-03-30,6098,SELL,5549.4264638671875,200,1109330.3501270507,554.9426463867187,Window filled (reached pre-ex price 5460)
2022-03-30,7974,BUY,5861.272409179687,100,586420.3045384276,293.06362045898436,Add position on ex-dividend drop (3.7%)
2022-04-01,9432,SELL,131.4224468536377,22800,2994933.572368808,1498.21589413147,Window filled (reached pre-ex price 131)
2022-04-04,9433,SELL,1860.9822476806642,1500,2790077.634835236,1395.7366857604982,Window filled (reached pre-ex price 1861)
2022-04-20,7203,SELL,2067.6258610839845,1200,2479910.457784131,1240.575516650391,Window filled (reached pre-ex price 2046)
2022-04-26,8306,SELL,668.153443359375,4200,2804841.3398783207,1403.1222310546877,Max holding period reached (20 days)
2022-04-26,7974,SELL,5688.360145019531,300,1705654.7894841065,853.2540217529297,Max holding period reached (20 days)
2022-09-28,7203,BUY,1791.9831861572263,500,896439.5888751525,447.9957965393066,Entry 3 days before record date
2022-09-28,6758,BUY,1889.4357659912107,500,945190.2419371031,472.3589414978027,Entry 3 days before record date
2022-09-28,9432,BUY,140.29199205017088,7100,996571.1801279914,498.03657177810663,Entry 3 days before record date
2022-09-28,8306,BUY,614.6147331542968,1600,983875.2648333983,491.69178652343743,Entry 3 days before record date
2022-09-28,9433,BUY,1919.8874519042968,500,960423.6978151245,479.97186297607425,Entry 3 days before record date
2022-09-28,4063,BUY,2785.5774724121093,300,836091.0783444946,417.8366208618164,Entry 3 days before record date
2022-09-28,9984,BUY,4846.011091796874,200,969686.8194685545,484.6011091796874,Entry 3 days before record date
2022-09-28,6098,BUY,4107.383064941406,200,821887.3512947754,410.7383064941406,Entry 3 days before record date
2022-09-28,7974,BUY,5541.937768554687,100,554470.8737438965,277.09688842773437,Entry 3 days before record date
2022-09-29,7203,SELL,1816.2232185058594,1000,1815315.1068966065,908.1116092529297,Window filled (reached pre-ex price 1792)
2022-09-29,6758,SELL,1898.1314626464844,1000,1897182.396915161,949.0657313232422,Window filled (reached pre-ex price 1889)
2022-09-29,9432,SELL,145.07677812194825,14200,2059060.2042069994,1030.0451246658326,Window filled (reached pre-ex price 140)
2022-09-29,8306,SELL,615.3172943115235,3200,1968030.8341259768,984.5076708984376,Window filled (reached pre-ex price 615)
2022-09-29,9433,SELL,1955.8057862548828,1000,1954827.8833617554,977.9028931274414,Window filled (reached pre-ex price 1920)
2022-09-29,4063,SELL,2804.027638183594,600,1681575.3746187012,841.2082914550782,Window filled (reached pre-ex price 2786)
2022-09-29,9984,SELL,4949.465501953125,400,1978796.3076808592,989.893100390625,Window filled (reached pre-ex price 4846)
2022-09-29,6098,SELL,4160.505739746094,400,1663370.1947504885,832.1011479492189,Window filled (reached pre-ex price 4107)
2022-09-29,7974,SELL,5658.2057592773435,200,1131075.331279541,565.8205759277344,Window filled (reached pre-ex price 5542)
2023-03-29,7203,BUY,1720.8982562255858,500,860879.3526768492,430.22456405639645,Entry 3 days before record date
2023-03-29,6758,BUY,2279.977406738281,400,912446.95817666,455.99548134765615,Entry 3 days before record date
2023-03-29,9432,BUY,149.9238677215576,6600,989992.2757257613,494.7487634811401,Entry 3 days before record date
2023-03-29,8306,BUY,777.4801947021483,1200,933442.7217593993,466.488116821289,Entry 3 days before record date
2023-03-29,9433,BUY,1930.0775634765623,500,965521.3011291503,482.5193908691406,Entry 3 days before record date
2023-03-29,9984,BUY,5116.110511230469,100,511866.85664860834,255.80552556152344,Entry 3 days before record date
2023-03-29,6098,BUY,3657.394463378906,200,731844.6321221191,365.73944633789057,Entry 3 days before record date
2023-03-29,7974,BUY,4858.929270507812,200,972271.7470286133,485.8929270507813,Entry 3 days before record date
2023-03-30,7203,SELL,1741.090418701172,1000,1740219.8734918213,870.545209350586,Window filled (reached pre-ex price 1721)
2023-03-30,6758,SELL,2331.041137207031,800,1863900.493310742,932.4164548828124,Window filled (reached pre-ex price 2280)
2023-03-30,9432,BUY,149.51020068359372,6600,987260.7081739744,493.3836622558593,Add position on ex-dividend drop (0.3%)
2023-03-30,8306,BUY,777.0107926635741,1200,932879.1576718871,466.2064755981445,Add position on ex-dividend drop (0.1%)
2023-03-30,9433,BUY,1921.1268492431639,500,961043.7063338927,480.28171231079097,Add position on ex-dividend drop (0.5%)
2023-03-30,9984,BUY,5032.95419580078,100,503547.0672898681,251.64770979003902,Add position on ex-dividend drop (1.6%)
2023-03-30,6098,BUY,3590.7878842773434,200,718516.6556438964,359.07878842773437,Add position on ex-dividend drop (1.8%)
2023-03-30,7974,SELL,4871.281069335938,400,1947538.1715205081,974.2562138671876,Window filled (reached pre-ex price 4859)
2023-03-31,8306,SELL,794.5754177856445,3600,2859041.2682763063,1430.2357520141602,Window filled (reached pre-ex price 777)
2023-03-31,9984,SELL,5119.720369628906,300,1535148.1528332275,767.958055444336,Window filled (reached pre-ex price 5111)
2023-04-03,9433,SELL,1931.3929676513671,1500,2895640.9067513123,1448.5447257385254,Window filled (reached pre-ex price 1928)
2023-04-03,6098,SELL,3703.6627470703124,600,2221086.5494180666,1111.098824121094,Window filled (reached pre-ex price 3654)
2023-04-04,9432,SELL,149.66181861877442,19800,2961822.3566474076,1481.6520043258668,Window filled (reached pre-ex price 150)
2023-09-27,7203,BUY,2602.6574304199216,300,781187.6277405394,390.39861456298826,Entry 3 days before record date
2023-09-27,6758,BUY,2469.0630319824218,400,988119.0253993652,493.8126063964844,Entry 3 days before record date
2023-09-27,9432,BUY,172.22252655029294,5800,999390.0993186949,499.44532699584954,Entry 3 days before record date
2023-09-27,8306,BUY,1232.8883950195311,800,986803.8713736327,493.1553580078125,Entry 3 days before record date
2023-09-27,9433,BUY,2214.6189006347654,400,886290.4840340331,442.9237801269531,Entry 3 days before record date
2023-09-27,4063,BUY,4303.496462890625,200,861129.6422244139,430.34964628906243,Entry 3 days before record date
2023-09-27,9984,BUY,6354.549373046874,100,635772.6647733398,317.72746865234376,Entry 3 days before record date
2023-09-27,6098,BUY,4695.263815429687,200,939522.2894674805,469.52638154296875,Entry 3 days before record date
2023-09-27,7974,BUY,5982.365060546875,100,598535.6243077148,299.1182530273437,Entry 3 days before record date
2023-09-28,7203,BUY,2591.166703125,300,777738.6859429687,388.67500546875,Add position on ex-dividend drop (0.4%)
2023-09-28,6758,BUY,2441.107614257812,400,976931.2672259765,488.22152285156244,Add position on ex-dividend drop (1.1%)
2023-09-28,9432,BUY,170.6976114349365,5800,990541.1693957931,495.0230731613159,Add position on ex-dividend drop (0.9%)
2023-09-28,8306,SELL,1235.1849653320312,1600,1975307.796558984,988.147972265625,Window filled (reached pre-ex price 1233)
2023-09-28,9433,BUY,2188.7954956054687,400,875955.9573413086,437.75909912109375,Add position on ex-dividend drop (1.2%)
2023-09-28,4063,BUY,4204.207820312499,200,841261.9848445312,420.42078203125,Add position on ex-dividend drop (2.3%)
2023-09-28,9984,BUY,6256.206499511718,100,625933.4602761475,312.8103249755859,Add position on ex-dividend drop (1.5%)
2023-09-28,6098,BUY,4577.171720214843,200,915892.0612149901,457.7171720214843,Add position on ex-dividend drop (2.5%)
2023-09-28,7974,SELL,5977.213580566407,200,1194844.9947552246,597.7213580566406,Window filled (reached pre-ex price 5982)
2023-10-10,6758,SELL,2511.957695800781,1200,3012842.060343457,1507.1746174804687,Window filled (reached pre-ex price 2467)
2023-10-11,9984,SELL,6400.344225585937,300,1919143.2160419433,960.0516338378906,Window filled (reached pre-ex price 6348)
2023-10-12,7203,SELL,2618.4816804199218,900,2355455.1956217405,1178.3167561889647,Window filled (reached pre-ex price 2600)
2023-10-12,4063,SELL,4379.416492675781,600,2626336.070657666,1313.8249478027344,Window filled (reached pre-ex price 4299)
2023-10-12,6098,SELL,4719.200392089844,600,2830104.4751362796,1415.7601176269532,Window filled (reached pre-ex price 4691)
2023-10-26,9432,SELL,165.02991902160645,17400,2870084.8306804644,1435.7602954879762,Max holding period reached (20 days)
2023-10-26,9433,SELL,2126.673687744141,1200,2550732.4210803225,1276.0042126464843,Max holding period reached (20 days)
